Season,Week,Name,Industry,Age,Judge_Score_Sum,Num_Judges,Max_Possible_Score,Is_Eliminated,System_Type,Final_Placement,Week_Total_Judge_Score,Judge_Share_Pct,Judge_Rank_In_Week,Estimated_Fan_Share,Estimated_Fan_Rank
5,3,Cameron Mathison,Actor/Actress,38,23.0,3,30,0,Percent,5,239.0,0.09623431,7,0.09623431,7
5,3,Jane Seymour,Actor/Actress,56,27.0,3,30,0,Percent,6,239.0,0.112970711,1,0.112970711,1
5,3,Sabrina Bryan,Actor/Actress,23,27.0,3,30,0,Percent,7,239.0,0.112970711,1,0.112970711,2
5,3,Jennie Garth,Actor/Actress,35,26.0,3,30,0,Percent,4,239.0,0.108786611,4,0.108786611,4
5,3,Floyd Mayweather Jr.,Athlete,30,21.0,3,30,0,Percent,9,239.0,0.087866109,8,0.087866109,8
5,3,Helio Castroneves,Racing Driver,32,24.0,3,30,0,Percent,1,239.0,0.10041841,6,0.10041841,6
5,3,Mel B,Singer/Rapper,32,27.0,3,30,0,Percent,2,239.0,0.112970711,1,0.112970711,3
5,3,Wayne Newton,Singer/Rapper,65,18.0,3,30,1,Percent,10,239.0,0.075313808,10,0.075313808,10
5,3,Marie Osmond,Singer/Rapper,47,26.0,3,30,0,Percent,3,239.0,0.108786611,4,0.108786611,5
5,3,Mark Cuban,TV Personality,49,20.0,3,30,0,Percent,8,239.0,0.083682008,9,0.083682008,9
5,4,Cameron Mathison,Actor/Actress,38,27.0,3,30,0,Percent,5,234.0,0.115384615,2,0.115384615,2
5,4,Jane Seymour,Actor/Actress,56,26.0,3,30,0,Percent,6,234.0,0.111111111,5,0.111111111,5
5,4,Sabrina Bryan,Actor/Actress,23,30.0,3,30,0,Percent,7,234.0,0.128205128,1,0.128205128,1
5,4,Jennie Garth,Actor/Actress,35,27.0,3,30,0,Percent,4,234.0,0.115384615,2,0.115384615,3
5,4,Floyd Mayweather Jr.,Athlete,30,23.0,3,30,1,Percent,9,234.0,0.098290598,8,0.093967094,9
5,4,Helio Castroneves,Racing Driver,32,27.0,3,30,0,Percent,1,234.0,0.115384615,2,0.115384615,4
5,4,Mel B,Singer/Rapper,32,26.0,3,30,0,Percent,2,234.0,0.111111111,5,0.111111111,6
5,4,Marie Osmond,Singer/Rapper,47,26.0,3,30,0,Percent,3,234.0,0.111111111,5,0.111111111,7
5,4,Mark Cuban,TV Personality,49,22.0,3,30,0,Percent,8,234.0,0.094017094,9,0.098340598,8
5,5,Cameron Mathison,Actor/Actress,38,26.0,3,30,0,Percent,5,199.0,0.130653266,3,0.130653266,3
5,5,Jane Seymour,Actor/Actress,56,26.0,3,30,0,Percent,6,199.0,0.130653266,3,0.130653266,4
5,5,Sabrina Bryan,Actor/Actress,23,28.0,3,30,0,Percent,7,199.0,0.140703518,2,0.140703518,2
5,5,Jennie Garth,Actor/Actress,35,25.0,3,30,0,Percent,4,199.0,0.125628141,5,0.125628141,5
5,5,Helio Castroneves,Racing Driver,32,23.0,3,30,0,Percent,1,199.0,0.115577889,6,0.115577889,6
5,5,Mel B,Singer/Rapper,32,29.0,3,30,0,Percent,2,199.0,0.145728643,1,0.145728643,1
5,5,Marie Osmond,Singer/Rapper,47,21.0,3,30,0,Percent,3,199.0,0.105527638,7,0.105577638,7
5,5,Mark Cuban,TV Personality,49,21.0,3,30,1,Percent,8,199.0,0.105527638,7,0.105477638,8
5,6,Cameron Mathison,Actor/Actress,38,25.0,3,30,0,Percent,5,180.0,0.138888889,4,0.138888889,4
5,6,Jane Seymour,Actor/Actress,56,22.0,3,30,0,Percent,6,180.0,0.122222222,7,0.13707037,5
5,6,Sabrina Bryan,Actor/Actress,23,25.0,3,30,1,Percent,7,180.0,0.138888889,4,0.120303704,7
5,6,Jennie Garth,Actor/Actress,35,27.0,3,30,0,Percent,4,180.0,0.15,3,0.15,3
5,6,Helio Castroneves,Racing Driver,32,28.0,3,30,0,Percent,1,180.0,0.155555556,2,0.155555556,2
5,6,Mel B,Singer/Rapper,32,30.0,3,30,0,Percent,2,180.0,0.166666667,1,0.166666667,1
5,6,Marie Osmond,Singer/Rapper,47,23.0,3,30,0,Percent,3,180.0,0.127777778,6,0.131514815,6
5,7,Cameron Mathison,Actor/Actress,38,25.5,3,30,0,Percent,5,156.0,0.163461538,5,0.163461538,5
5,7,Jane Seymour,Actor/Actress,56,25.0,3,30,1,Percent,6,156.0,0.16025641,6,0.16025641,6
5,7,Jennie Garth,Actor/Actress,35,26.5,3,30,0,Percent,4,156.0,0.169871795,2,0.169871795,2
5,7,Helio Castroneves,Racing Driver,32,26.0,3,30,0,Percent,1,156.0,0.166666667,3,0.166666667,3
5,7,Mel B,Singer/Rapper,32,27.0,3,30,0,Percent,2,156.0,0.173076923,1,0.173076923,1
5,7,Marie Osmond,Singer/Rapper,47,26.0,3,30,0,Percent,3,156.0,0.166666667,3,0.166666667,4
5,8,Cameron Mathison,Actor/Actress,38,25.5,3,30,1,Percent,5,131.5,0.19391635,3,0.18624512,5
5,8,Jennie Garth,Actor/Actress,35,25.0,3,30,0,Percent,4,131.5,0.190114068,4,0.190147402,4
5,8,Helio Castroneves,Racing Driver,32,28.5,3,30,0,Percent,1,131.5,0.216730038,1,0.216730038,1
5,8,Mel B,Singer/Rapper,32,28.0,3,30,0,Percent,2,131.5,0.212927757,2,0.212927757,2
5,8,Marie Osmond,Singer/Rapper,47,24.5,3,30,0,Percent,3,131.5,0.186311787,5,0.193949683,3
5,9,Jennie Garth,Actor/Actress,35,29.0,3,30,1,Percent,4,117.0,0.247863248,3,0.239266239,4
5,9,Helio Castroneves,Racing Driver,32,30.0,3,30,0,Percent,1,117.0,0.256410256,1,0.256410256,2
5,9,Mel B,Singer/Rapper,32,30.0,3,30,0,Percent,2,117.0,0.256410256,1,0.256410256,1
5,9,Marie Osmond,Singer/Rapper,47,28.0,3,30,0,Percent,3,117.0,0.239316239,4,0.247913248,3
5,10,Helio Castroneves,Racing Driver,32,27.9999,3,30,0,Percent,1,79.3331,0.352940954,2,0.33593397,1
5,10,Mel B,Singer/Rapper,32,28.3332,3,30,0,Percent,2,79.3331,0.357142227,1,0.330732697,3
5,10,Marie Osmond,Singer/Rapper,47,23.0,3,30,0,Percent,3,79.3331,0.289916819,3,0.333333333,2
6,1,Cristian de la Fuente,Actor/Actress,34,21.0,3,30,0,Percent,3,243.0,0.086419753,6,0.086419753,6
6,1,Steve Guttenberg,Actor/Actress,49,18.0,3,30,0,Percent,10,243.0,0.074074074,8,0.074074074,8
6,1,Priscilla Presley,Actor/Actress,62,24.0,3,30,0,Percent,8,243.0,0.098765432,2,0.098765432,2
6,1,Marlee Matlin,Actor/Actress,42,22.0,3,30,0,Percent,7,243.0,0.090534979,4,0.090534979,4
6,1,Shannon Elizabeth,Actor/Actress,34,21.0,3,30,0,Percent,6,243.0,0.086419753,6,0.086419753,7
6,1,Marissa Jaret Winokur,Actor/Actress,35,18.0,3,30,0,Percent,4,243.0,0.074074074,8,0.074074074,9
6,1,Jason Taylor,Athlete,33,22.0,3,30,0,Percent,2,243.0,0.090534979,4,0.090534979,5
6,1,Kristi Yamaguchi,Athlete,36,27.0,3,30,0,Percent,1,243.0,0.111111111,1,0.111111111,1
6,1,Monica Seles,Athlete,34,15.0,3,30,0,Percent,11,243.0,0.061728395,11,0.061728395,11
6,1,Penn Jillette,Magician,53,16.0,3,30,0,Percent,12,243.0,0.065843621,10,0.065843621,10
6,1,Adam Carolla,Radio Personality,43,15.0,3,30,0,Percent,9,243.0,0.061728395,11,0.061728395,12
6,1,Mario,Singer/Rapper,21,24.0,3,30,0,Percent,5,243.0,0.098765432,2,0.098765432,3
6,2,Cristian de la Fuente,Actor/Actress,34,20.0,3,30,0,Percent,3,257.0,0.077821012,8,0.077821012,8
6,2,Steve Guttenberg,Actor/Actress,49,16.0,3,30,0,Percent,10,257.0,0.062256809,11,0.06619786,10
6,2,Priscilla Presley,Actor/Actress,62,21.0,3,30,0,Percent,8,257.0,0.081712062,6,0.081712062,6
6,2,Marlee Matlin,Actor/Actress,42,24.0,3,30,0,Percent,7,257.0,0.093385214,4,0.093385214,4
6,2,Shannon Elizabeth,Actor/Actress,34,24.0,3,30,0,Percent,6,257.0,0.093385214,4,0.093385214,5
6,2,Marissa Jaret Winokur,Actor/Actress,35,21.0,3,30,0,Percent,4,257.0,0.081712062,6,0.081712062,7
6,2,Jason Taylor,Athlete,33,27.0,3,30,0,Percent,2,257.0,0.105058366,1,0.105058366,1
6,2,Kristi Yamaguchi,Athlete,36,27.0,3,30,0,Percent,1,257.0,0.105058366,1,0.105058366,2
6,2,Monica Seles,Athlete,34,15.0,3,30,1,Percent,11,257.0,0.058365759,12,0.058365759,12
6,2,Penn Jillette,Magician,53,17.0,3,30,1,Percent,12,257.0,0.06614786,10,0.062206809,11
6,2,Adam Carolla,Radio Personality,43,19.0,3,30,0,Percent,9,257.0,0.073929961,9,0.073929961,9
6,2,Mario,Singer/Rapper,21,26.0,3,30,0,Percent,5,257.0,0.101167315,3,0.101167315,3
6,3,Cristian de la Fuente,Actor/Actress,34,25.0,3,30,0,Percent,3,228.0,0.109649123,3,0.109649123,3
6,3,Steve Guttenberg,Actor/Actress,49,21.0,3,30,1,Percent,10,228.0,0.092105263,6,0.083283333,10
6,3,Priscilla Presley,Actor/Actress,62,26.0,3,30,0,Percent,8,228.0,0.114035088,2,0.114035088,2
6,3,Marlee Matlin,Actor/Actress,42,21.0,3,30,0,Percent,7,228.0,0.092105263,6,0.092105263,7
6,3,Shannon Elizabeth,Actor/Actress,34,24.0,3,30,0,Percent,6,228.0,0.105263158,4,0.105263158,4
6,3,Marissa Jaret Winokur,Actor/Actress,35,19.0,3,30,0,Percent,4,228.0,0.083333333,10,0.092155263,6
6,3,Jason Taylor,Athlete,33,23.0,3,30,0,Percent,2,228.0,0.100877193,5,0.100877193,5
6,3,Kristi Yamaguchi,Athlete,36,27.0,3,30,0,Percent,1,228.0,0.118421053,1,0.118421053,1
6,3,Adam Carolla,Radio Personality,43,21.0,3,30,0,Percent,9,228.0,0.092105263,6,0.092105263,8
6,3,Mario,Singer/Rapper,21,21.0,3,30,0,Percent,5,228.0,0.092105263,6,0.092105263,9
6,4,Cristian de la Fuente,Actor/Actress,34,26.0,3,30,0,Percent,3,225.0,0.115555556,4,0.115555556,4
6,4,Priscilla Presley,Actor/Actress,62,22.0,3,30,0,Percent,8,225.0,0.097777778,8,0.097777778,8
6,4,Marlee Matlin,Actor/Actress,42,24.0,3,30,0,Percent,7,225.0,0.106666667,5,0.106666667,5
6,4,Shannon Elizabeth,Actor/Actress,34,28.0,3,30,0,Percent,6,225.0,0.124444444,3,0.124444444,3
6,4,Marissa Jaret Winokur,Actor/Actress,35,24.0,3,30,0,Percent,4,225.0,0.106666667,5,0.106666667,6
6,4,Jason Taylor,Athlete,33,29.0,3,30,0,Percent,2,225.0,0.128888889,1,0.128888889,1
6,4,Kristi Yamaguchi,Athlete,36,29.0,3,30,0,Percent,1,225.0,0.128888889,1,0.128888889,2
6,4,Adam Carolla,Radio Personality,43,19.0,3,30,1,Percent,9,225.0,0.084444444,9,0.084444444,9
6,4,Mario,Singer/Rapper,21,24.0,3,30,0,Percent,5,225.0,0.106666667,5,0.106666667,7
6,5,Cristian de la Fuente,Actor/Actress,34,23.0,3,30,0,Percent,3,196.0,0.117346939,5,0.117346939,5
6,5,Priscilla Presley,Actor/Actress,62,21.0,3,30,1,Percent,8,196.0,0.107142857,8,0.107142857,8
6,5,Marlee Matlin,Actor/Actress,42,22.0,3,30,0,Percent,7,196.0,0.112244898,7,0.112244898,7
6,5,Shannon Elizabeth,Actor/Actress,34,23.0,3,30,0,Percent,6,196.0,0.117346939,5,0.117346939,6
6,5,Marissa Jaret Winokur,Actor/Actress,35,24.0,3,30,0,Percent,4,196.0,0.12244898,4,0.12244898,4
6,5,Jason Taylor,Athlete,33,27.0,3,30,0,Percent,2,196.0,0.137755102,2,0.137755102,2
6,5,Kristi Yamaguchi,Athlete,36,29.0,3,30,0,Percent,1,196.0,0.147959184,1,0.147959184,1
6,5,Mario,Singer/Rapper,21,27.0,3,30,0,Percent,5,196.0,0.137755102,2,0.137755102,3
6,6,Cristian de la Fuente,Actor/Actress,34,27.0,3,30,0,Percent,3,180.0,0.15,3,0.15,3
6,6,Marlee Matlin,Actor/Actress,42,21.0,3,30,1,Percent,7,180.0,0.116666667,7,0.116666667,7
6,6,Shannon Elizabeth,Actor/Actress,34,24.0,3,30,0,Percent,6,180.0,0.133333333,5,0.133333333,5
6,6,Marissa Jaret Winokur,Actor/Actress,35,26.0,3,30,0,Percent,4,180.0,0.144444444,4,0.144444444,4
6,6,Jason Taylor,Athlete,33,24.0,3,30,0,Percent,2,180.0,0.133333333,5,0.133333333,6
6,6,Kristi Yamaguchi,Athlete,36,30.0,3,30,0,Percent,1,180.0,0.166666667,1,0.166666667,1
6,6,Mario,Singer/Rapper,21,28.0,3,30,0,Percent,5,180.0,0.155555556,2,0.155555556,2
6,7,Cristian de la Fuente,Actor/Actress,34,23.0,3,30,0,Percent,3,154.5,0.148867314,6,0.165098544,4
6,7,Shannon Elizabeth,Actor/Actress,34,25.5,3,30,1,Percent,6,154.5,0.165048544,4,0.148817314,6
6,7,Marissa Jaret Winokur,Actor/Actress,35,26.0,3,30,0,Percent,4,154.5,0.16828479,3,0.16828479,3
6,7,Jason Taylor,Athlete,33,27.5,3,30,0,Percent,2,154.5,0.177993528,1,0.177993528,1
6,7,Kristi Yamaguchi,Athlete,36,27.0,3,30,0,Percent,1,154.5,0.174757282,2,0.174757282,2
6,7,Mario,Singer/Rapper,21,25.5,3,30,0,Percent,5,154.5,0.165048544,4,0.165048544,5
6,8,Cristian de la Fuente,Actor/Actress,34,28.5,3,30,0,Percent,3,133.5,0.213483146,1,0.213483146,1
6,8,Marissa Jaret Winokur,Actor/Actress,35,25.0,3,30,0,Percent,4,133.5,0.187265918,5,0.198551873,3
6,8,Jason Taylor,Athlete,33,26.0,3,30,0,Percent,2,133.5,0.194756554,4,0.194756554,4
6,8,Kristi Yamaguchi,Athlete,36,27.5,3,30,0,Percent,1,133.5,0.205992509,2,0.205992509,2
6,8,Mario,Singer/Rapper,21,26.5,3,30,1,Percent,5,133.5,0.198501873,3,0.187215918,5
6,9,Cristian de la Fuente,Actor/Actress,34,28.0,3,30,0,Percent,3,110.0,0.254545455,2,0.254545455,2
6,9,Marissa Jaret Winokur,Actor/Actress,35,26.0,3,30,1,Percent,4,110.0,0.236363636,4,0.236363636,4
6,9,Jason Taylor,Athlete,33,27.5,3,30,0,Percent,2,110.0,0.25,3,0.25,3
6,9,Kristi Yamaguchi,Athlete,36,28.5,3,30,0,Percent,1,110.0,0.259090909,1,0.259090909,1
6,10,Cristian de la Fuente,Actor/Actress,34,26.0,3,30,0,Percent,3,84.5,0.307692308,3,0.333333333,1
6,10,Jason Taylor,Athlete,33,28.5,3,30,0,Percent,2,84.5,0.337278107,2,0.333333333,1
6,10,Kristi Yamaguchi,Athlete,36,30.0,3,30,0,Percent,1,84.5,0.355029586,1,0.333333333,1
7,1,Ted McGinley,Actor/Actress,50,18.5,3,30,1,Percent,12,252.0,0.073412698,8,0.063442063,12
7,1,Cloris Leachman,Actor/Actress,82,16.0,3,30,0,Percent,7,252.0,0.063492063,12,0.073462698,8
7,1,Susan Lucci,Actor/Actress,61,18.5,3,30,0,Percent,6,252.0,0.073412698,8,0.073412698,9
7,1,Cody Linley,Actor/Actress,18,20.5,3,30,0,Percent,4,252.0,0.081349206,6,0.081349206,6
7,1,Misty May-Treanor,Athlete,31,21.0,3,30,0,Percent,10,252.0,0.083333333,5,0.083333333,5
7,1,Maurice Greene,Athlete,34,19.5,3,30,0,Percent,5,252.0,0.077380952,7,0.077380952,7
7,1,Warren Sapp,Athlete,35,21.5,3,30,0,Percent,2,252.0,0.08531746,3,0.08531746,3
7,1,Jeffrey Ross,Comedian,43,12.0,3,30,1,Percent,13,252.0,0.047619048,13,0.047619048,13
7,1,Toni Braxton,Singer/Rapper,40,22.5,3,30,0,Percent,8,252.0,0.089285714,2,0.089285714,2
7,1,Lance Bass,Singer/Rapper,29,21.5,3,30,0,Percent,3,252.0,0.08531746,3,0.08531746,4
7,1,Kim Kardashian,TV Personality,27,18.5,3,30,0,Percent,11,252.0,0.073412698,8,0.073412698,10
7,1,Rocco DiSpirito,TV Personality,41,17.5,3,30,0,Percent,9,252.0,0.069444444,11,0.069444444,11
7,1,Brooke Burke,TV Personality,37,24.5,3,30,0,Percent,1,252.0,0.097222222,1,0.097222222,1
7,2,Cloris Leachman,Actor/Actress,82,15.0,3,30,0,Percent,7,221.0,0.067873303,11,0.07695641,9
7,2,Susan Lucci,Actor/Actress,61,21.0,3,30,0,Percent,6,221.0,0.095022624,4,0.095022624,4
7,2,Cody Linley,Actor/Actress,18,21.0,3,30,0,Percent,4,221.0,0.095022624,4,0.095022624,5
7,2,Misty May-Treanor,Athlete,31,21.0,3,30,0,Percent,10,221.0,0.095022624,4,0.095022624,6
7,2,Maurice Greene,Athlete,34,19.0,3,30,0,Percent,5,221.0,0.085972851,8,0.085972851,8
7,2,Warren Sapp,Athlete,35,24.0,3,30,0,Percent,2,221.0,0.108597285,1,0.108597285,1
7,2,Toni Braxton,Singer/Rapper,40,23.0,3,30,0,Percent,8,221.0,0.104072398,3,0.104072398,3
7,2,Lance Bass,Singer/Rapper,29,20.0,3,30,0,Percent,3,221.0,0.090497738,7,0.090497738,7
7,2,Kim Kardashian,TV Personality,27,17.0,3,30,1,Percent,11,221.0,0.076923077,9,0.067806637,11
7,2,Rocco DiSpirito,TV Personality,41,16.0,3,30,0,Percent,9,221.0,0.07239819,10,0.072431523,10
7,2,Brooke Burke,TV Personality,37,24.0,3,30,0,Percent,1,221.0,0.108597285,1,0.108597285,2
7,3,Cloris Leachman,Actor/Actress,82,16.0,3,30,0,Percent,7,199.0,0.08040201,9,0.08040201,9
7,3,Susan Lucci,Actor/Actress,61,21.0,3,30,0,Percent,6,199.0,0.105527638,6,0.105527638,6
7,3,Cody Linley,Actor/Actress,18,21.0,3,30,0,Percent,4,199.0,0.105527638,6,0.105527638,7
7,3,Maurice Greene,Athlete,34,24.0,3,30,0,Percent,5,199.0,0.120603015,3,0.120603015,3
7,3,Warren Sapp,Athlete,35,25.0,3,30,0,Percent,2,199.0,0.125628141,2,0.125628141,2
7,3,Toni Braxton,Singer/Rapper,40,22.0,3,30,0,Percent,8,199.0,0.110552764,4,0.110552764,4
7,3,Lance Bass,Singer/Rapper,29,22.0,3,30,0,Percent,3,199.0,0.110552764,4,0.110552764,5
7,3,Rocco DiSpirito,TV Personality,41,20.0,3,30,0,Percent,9,199.0,0.100502513,8,0.100502513,8
7,3,Brooke Burke,TV Personality,37,28.0,3,30,0,Percent,1,199.0,0.140703518,1,0.140703518,1
7,4,Cloris Leachman,Actor/Actress,82,22.0,3,30,0,Percent,7,203.0,0.108374384,5,0.108374384,5
7,4,Susan Lucci,Actor/Actress,61,24.0,3,30,0,Percent,6,203.0,0.118226601,3,0.118226601,3
7,4,Cody Linley,Actor/Actress,18,23.0,3,30,0,Percent,4,203.0,0.113300493,4,0.113300493,4
7,4,Maurice Greene,Athlete,34,20.0,3,30,0,Percent,5,203.0,0.098522167,8,0.098522167,8
7,4,Warren Sapp,Athlete,35,22.0,3,30,0,Percent,2,203.0,0.108374384,5,0.108374384,6
7,4,Toni Braxton,Singer/Rapper,40,22.0,3,30,0,Percent,8,203.0,0.108374384,5,0.108374384,7
7,4,Lance Bass,Singer/Rapper,29,26.0,3,30,0,Percent,3,203.0,0.128078818,1,0.128078818,1
7,4,Rocco DiSpirito,TV Personality,41,18.0,3,30,1,Percent,9,203.0,0.088669951,9,0.088669951,9
7,4,Brooke Burke,TV Personality,37,26.0,3,30,0,Percent,1,203.0,0.128078818,1,0.128078818,2
7,5,Cloris Leachman,Actor/Actress,82,21.0,3,30,0,Percent,7,195.0,0.107692308,7,0.111144444,6
7,5,Susan Lucci,Actor/Actress,61,22.0,3,30,0,Percent,6,195.0,0.112820513,5,0.112820513,5
7,5,Cody Linley,Actor/Actress,18,28.0,3,30,0,Percent,4,195.0,0.143589744,2,0.143589744,2
7,5,Maurice Greene,Athlete,34,27.0,3,30,0,Percent,5,195.0,0.138461538,3,0.138461538,3
7,5,Warren Sapp,Athlete,35,25.0,3,30,0,Percent,2,195.0,0.128205128,4,0.128205128,4
7,5,Toni Braxton,Singer/Rapper,40,22.0,3,30,1,Percent,8,195.0,0.112820513,5,0.105916239,8
7,5,Lance Bass,Singer/Rapper,29,21.0,3,30,0,Percent,3,195.0,0.107692308,7,0.111144444,7
7,5,Brooke Burke,TV Personality,37,29.0,3,30,0,Percent,1,195.0,0.148717949,1,0.148717949,1
7,6,Cloris Leachman,Actor/Actress,82,15.0,3,30,1,Percent,7,160.0,0.09375,7,0.09375,7
7,6,Susan Lucci,Actor/Actress,61,23.0,3,30,0,Percent,6,160.0,0.14375,4,0.14375,4
7,6,Cody Linley,Actor/Actress,18,23.0,3,30,0,Percent,4,160.0,0.14375,4,0.14375,5
7,6,Maurice Greene,Athlete,34,21.0,3,30,0,Percent,5,160.0,0.13125,6,0.13125,6
7,6,Warren Sapp,Athlete,35,25.0,3,30,0,Percent,2,160.0,0.15625,3,0.15625,3
7,6,Lance Bass,Singer/Rapper,29,27.0,3,30,0,Percent,3,160.0,0.16875,1,0.16875,1
7,6,Brooke Burke,TV Personality,37,26.0,3,30,0,Percent,1,160.0,0.1625,2,0.1625,2
7,7,Susan Lucci,Actor/Actress,61,24.0,3,30,1,Percent,6,147.0,0.163265306,4,0.140522902,6
7,7,Cody Linley,Actor/Actress,18,22.0,3,30,0,Percent,4,147.0,0.149659864,5,0.154228345,5
7,7,Maurice Greene,Athlete,34,25.0,3,30,0,Percent,5,147.0,0.170068027,2,0.170068027,2
7,7,Warren Sapp,Athlete,35,21.0,3,30,0,Percent,2,147.0,0.142857143,6,0.161031066,4
7,7,Lance Bass,Singer/Rapper,29,25.0,3,30,0,Percent,3,147.0,0.170068027,2,0.170068027,3
7,7,Brooke Burke,TV Personality,37,30.0,3,30,0,Percent,1,147.0,0.204081633,1,0.204081633,1
7,8,Cody Linley,Actor/Actress,18,24.0,3,30,0,Percent,4,127.5,0.188235294,4,0.188285294,4
7,8,Maurice Greene,Athlete,34,24.0,3,30,1,Percent,5,127.5,0.188235294,4,0.188185294,5
7,8,Warren Sapp,Athlete,35,27.0,3,30,0,Percent,2,127.5,0.211764706,2,0.211764706,2
7,8,Lance Bass,Singer/Rapper,29,25.0,3,30,0,Percent,3,127.5,0.196078431,3,0.196078431,3
7,8,Brooke Burke,TV Personality,37,27.5,3,30,0,Percent,1,127.5,0.215686275,1,0.215686275,1
7,9,Cody Linley,Actor/Actress,18,23.0,3,30,1,Percent,4,100.5,0.228855721,4,0.228855721,4
7,9,Warren Sapp,Athlete,35,24.5,3,30,0,Percent,2,100.5,0.243781095,2,0.243781095,2
7,9,Lance Bass,Singer/Rapper,29,28.5,3,30,0,Percent,3,100.5,0.28358209,1,0.28358209,1
7,9,Brooke Burke,TV Personality,37,24.5,3,30,0,Percent,1,100.5,0.243781095,2,0.243781095,3
7,10,Warren Sapp,Athlete,35,27.5,3,30,0,Percent,2,85.0,0.323529412,2,0.333833333,1
7,10,Lance Bass,Singer/Rapper,29,27.5,3,30,0,Percent,3,85.0,0.323529412,2,0.332833333,3
7,10,Brooke Burke,TV Personality,37,30.0,3,30,0,Percent,1,85.0,0.352941176,1,0.333333333,2
8,1,Gilles Marini,Actor/Actress,33,24.0,3,30,0,Percent,2,243.0,0.098765432,1,0.098765432,1
8,1,Denise Richards,Actor/Actress,38,18.0,3,30,0,Percent,12,243.0,0.074074074,7,0.074074074,7
8,1,David Alan Grier,Actor/Actress,52,19.0,3,30,0,Percent,9,243.0,0.0781893,6,0.0781893,6
8,1,Lawrence Taylor,Athlete,50,16.0,3,30,0,Percent,7,243.0,0.065843621,11,0.065843621,11
8,1,Ty Murray,Athlete,39,14.0,3,30,0,Percent,4,243.0,0.057613169,12,0.057613169,12
8,1,Shawn Johnson,Athlete,17,23.0,3,30,0,Percent,1,243.0,0.094650206,2,0.094650206,2
8,1,Steve Wozniak,Entrepreneur,58,13.0,3,30,0,Percent,10,243.0,0.053497942,13,0.053497942,13
8,1,Belinda Carlisle,Singer/Rapper,50,17.0,3,30,0,Percent,13,243.0,0.069958848,9,0.069958848,9
8,1,Chuck Wicks,Singer/Rapper,29,20.0,3,30,0,Percent,6,243.0,0.082304527,5,0.082304527,5
8,1,Lil' Kim,Singer/Rapper,34,21.0,3,30,0,Percent,5,243.0,0.086419753,4,0.086419753,4
8,1,Steve-O,TV Personality,34,17.0,3,30,0,Percent,8,243.0,0.069958848,9,0.069958848,10
8,1,Holly Madison,TV Personality,30,18.0,3,30,0,Percent,11,243.0,0.074074074,7,0.074074074,8
8,1,Melissa Rycroft,TV Personality,26,23.0,3,30,0,Percent,3,243.0,0.094650206,2,0.094650206,3
8,2,Gilles Marini,Actor/Actress,33,27.0,3,30,0,Percent,2,265.0,0.101886792,1,0.101886792,1
8,2,Denise Richards,Actor/Actress,38,21.0,3,30,0,Percent,12,265.0,0.079245283,5,0.079245283,5
8,2,David Alan Grier,Actor/Actress,52,17.0,3,30,0,Percent,9,265.0,0.064150943,11,0.064150943,11
8,2,Lawrence Taylor,Athlete,50,20.0,3,30,0,Percent,7,265.0,0.075471698,6,0.075471698,6
8,2,Ty Murray,Athlete,39,20.0,3,30,0,Percent,4,265.0,0.075471698,6,0.075471698,7
8,2,Shawn Johnson,Athlete,17,24.0,3,30,0,Percent,1,265.0,0.090566038,3,0.090566038,3
8,2,Steve Wozniak,Entrepreneur,58,17.0,3,30,0,Percent,10,265.0,0.064150943,11,0.064150943,12
8,2,Belinda Carlisle,Singer/Rapper,50,18.0,3,30,1,Percent,13,265.0,0.067924528,9,0.052780189,13
8,2,Chuck Wicks,Singer/Rapper,29,20.0,3,30,0,Percent,6,265.0,0.075471698,6,0.075471698,8
8,2,Lil' Kim,Singer/Rapper,34,23.0,3,30,0,Percent,5,265.0,0.086792453,4,0.086792453,4
8,2,Steve-O,TV Personality,34,14.0,3,30,0,Percent,8,265.0,0.052830189,13,0.067974528,9
8,2,Holly Madison,TV Personality,30,18.0,3,30,0,Percent,11,265.0,0.067924528,9,0.067924528,10
8,2,Melissa Rycroft,TV Personality,26,26.0,3,30,0,Percent,3,265.0,0.098113208,2,0.098113208,2
8,3,Gilles Marini,Actor/Actress,33,27.0,3,30,0,Percent,2,254.0,0.106299213,1,0.106299213,1
8,3,Denise Richards,Actor/Actress,38,16.0,3,30,1,Percent,12,254.0,0.062992126,10,0.039320079,12
8,3,David Alan Grier,Actor/Actress,52,24.0,3,30,0,Percent,9,254.0,0.094488189,5,0.094488189,5
8,3,Lawrence Taylor,Athlete,50,20.0,3,30,0,Percent,7,254.0,0.078740157,8,0.078740157,8
8,3,Ty Murray,Athlete,39,23.0,3,30,0,Percent,4,254.0,0.090551181,6,0.090551181,6
8,3,Shawn Johnson,Athlete,17,27.0,3,30,0,Percent,1,254.0,0.106299213,1,0.106299213,2
8,3,Steve Wozniak,Entrepreneur,58,10.0,3,30,0,Percent,10,254.0,0.039370079,12,0.063042126,10
8,3,Chuck Wicks,Singer/Rapper,29,23.0,3,30,0,Percent,6,254.0,0.090551181,6,0.090551181,7
8,3,Lil' Kim,Singer/Rapper,34,25.0,3,30,0,Percent,5,254.0,0.098425197,4,0.098425197,4
8,3,Steve-O,TV Personality,34,15.0,3,30,0,Percent,8,254.0,0.059055118,11,0.059055118,11
8,3,Holly Madison,TV Personality,30,17.0,3,30,0,Percent,11,254.0,0.066929134,9,0.066929134,9
